CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Lucro,CTR,Conversion_Rate,CPA
CAMP00172,2025-12-14,2025-12-28,Search,145324,6854,3219,1752,1855.19,4919.88,1.65,3064.69,4.716357931243291,25.5617157864021,1.058898401826484
CAMP00173,2025-08-19,2025-08-31,Search,205344,15597,6578,3796,1682.81,2374.76,0.41,691.9500000000003,7.59554698457223,24.33801372058729,0.4433113804004215
CAMP00174,2025-07-09,2025-07-24,Email,266003,13240,6322,2221,484.02,1065.83,1.2,581.81,4.977387473073612,16.774924471299094,0.2179288608734804
CAMP00175,2025-08-13,2025-08-20,Influencer,20322,1589,197,104,3940.42,11503.88,1.92,7563.459999999999,7.819112292097234,6.5449968533668965,37.888653846153844
CAMP00176,2025-10-10,2025-10-17,Influencer,226785,12665,4465,1015,2135.14,2310.31,0.08,175.17000000000007,5.5845845183764355,8.014212396367943,2.1035862068965514
CAMP00177,2025-05-01,2025-05-10,Email,60504,2235,469,197,4458.63,12560.49,1.82,8101.86,3.693970646568822,8.814317673378076,22.63263959390863
CAMP00178,2025-04-26,2025-05-11,Social,62631,1770,719,382,874.02,1162.17,0.33,288.1500000000001,2.8260765435646884,21.581920903954803,2.2880104712041884
CAMP00179,2025-08-21,2025-09-04,Search,192370,9214,1274,468,1656.1,3580.38,1.16,1924.2800000000002,4.7897281280865,5.079227262860863,3.5386752136752135
CAMP00180,2025-09-16,2025-09-23,Display,233121,3082,627,161,1467.28,1610.5,0.1,143.22000000000003,1.322060217655209,5.223880597014925,9.113540372670807
CAMP00181,2025-12-25,2026-01-06,Social,270111,12973,5709,1790,4339.29,9297.34,1.14,4958.05,4.802840313796921,13.797887921066831,2.4241843575418995
CAMP00182,2025-07-17,2025-07-31,Influencer,42018,679,271,107,2587.89,5771.05,1.23,3183.1600000000003,1.61597410633538,15.758468335787922,24.18588785046729
CAMP00183,2025-05-17,2025-05-29,Email,188758,16786,8339,4481,794.93,2079.01,1.62,1284.0800000000004,8.892868116848028,26.694864768259265,0.1774001338986833
CAMP00184,2025-11-14,2025-11-20,Search,73774,4558,1629,813,1851.49,3392.27,0.83,1540.78,6.178328408382357,17.836770513383062,2.2773554735547354
CAMP00185,2025-06-14,2025-06-22,Email,144585,9852,2179,508,4721.59,13369.18,1.83,8647.59,6.81398485320054,5.156313438895656,9.294468503937008
CAMP00186,2025-08-13,2025-08-27,Influencer,253319,9118,2910,1217,2802.29,4878.24,0.74,2075.95,3.5994141773810884,13.347225268699276,2.302621199671323
CAMP00187,2025-11-03,2025-11-08,Email,232414,7047,3365,1847,279.99,331.28,0.18,51.289999999999964,3.0320892889412856,26.209734638853412,0.151591770438549
CAMP00188,2025-08-22,2025-08-30,Search,72104,5314,1916,825,383.44,680.04,0.77,296.59999999999997,7.369910129812493,15.52502822732405,0.46477575757575756
CAMP00189,2025-06-21,2025-07-06,Email,113818,8017,3628,819,1254.84,2023.47,0.61,768.6300000000001,7.043701347765731,10.215791443183235,1.532161172161172
CAMP00190,2025-06-01,2025-06-09,Search,101396,2133,232,122,3144.49,5952.1,0.89,2807.6100000000006,2.1036332794193062,5.719643694327239,25.77450819672131
CAMP00191,2025-11-11,2025-11-25,Email,182887,5756,1426,802,1301.78,1821.38,0.4,519.6000000000001,3.147298605149628,13.93328700486449,1.6231670822942643
CAMP00192,2025-06-09,2025-06-22,Email,9720,925,438,155,4265.56,7424.98,0.74,3159.419999999999,9.516460905349794,16.756756756756758,27.519741935483875
CAMP00193,2025-04-06,2025-04-13,Search,45725,1709,197,63,3184.17,8828.06,1.77,5643.889999999999,3.7375615090213232,3.6863662960795787,50.54238095238095
CAMP00194,2025-08-21,2025-08-27,Email,217691,2683,825,344,1573.58,3626.96,1.3,2053.38,1.232480901828739,12.821468505404399,4.574360465116279
CAMP00195,2025-06-29,2025-07-12,Social,209543,3298,786,466,2030.28,2834.76,0.4,804.4800000000002,1.5739012994946142,14.129775621588841,4.356824034334764
CAMP00196,2025-04-23,2025-05-06,Display,297173,23712,8500,4547,1938.76,2143.78,0.11,205.0200000000002,7.97919057249481,19.175944669365723,0.42638223004178577
CAMP00197,2025-11-14,2025-11-19,Social,293729,22953,3784,1984,1639.5,2349.92,0.43,710.4200000000001,7.8143458766413945,8.643750272295561,0.8263608870967742
CAMP00198,2025-02-21,2025-03-03,Display,63271,2806,1013,280,3186.44,5794.02,0.82,2607.5800000000004,4.434891182374232,9.978617248752673,11.380142857142857
CAMP00199,2025-09-25,2025-10-09,Social,159970,3805,1890,1054,1088.2,1887.23,0.73,799.03,2.378570982059136,27.700394218134033,1.0324478178368122
CAMP00200,2025-10-22,2025-11-03,Display,290593,15933,3321,1402,1531.34,4129.98,1.7,2598.6399999999994,5.482926292099259,8.79934726667922,1.0922539229671897
CAMP00201,2025-04-23,2025-04-30,Email,40308,1607,457,259,517.66,1124.33,1.17,606.67,3.9868016274684925,16.11698817672682,1.9986872586872586
CAMP00202,2025-04-11,2025-04-26,Search,296203,12931,1446,666,1942.58,5215.78,1.68,3273.2,4.365587114242597,5.150413734436625,2.9167867867867865
CAMP00203,2025-04-23,2025-05-06,Search,161520,5409,1480,789,415.48,1245.51,2.0,830.03,3.348811292719168,14.586799778147533,0.5265906210392902
CAMP00204,2025-03-22,2025-03-28,Influencer,139058,2177,571,152,187.74,296.76,0.58,109.01999999999998,1.5655338060377684,6.982085438677078,1.2351315789473685
CAMP00205,2025-07-06,2025-07-16,Display,258981,21030,6853,3307,3265.3,6383.37,0.95,3118.0699999999997,8.120286816407381,15.725154541131717,0.9873903840338676
CAMP00206,2025-04-23,2025-04-28,Influencer,57934,3802,770,233,896.03,2160.42,1.41,1264.39,6.562640245796941,6.128353498158864,3.8456223175965665
CAMP00207,2025-01-02,2025-01-13,Influencer,142557,12134,2808,751,272.47,551.35,1.02,278.88,8.511683046079813,6.189220372507005,0.362809587217044
CAMP00208,2025-05-10,2025-05-17,Display,232112,12833,4414,1896,434.83,719.05,0.65,284.21999999999997,5.528796443096437,14.77440972492792,0.22934071729957806
CAMP00209,2025-08-08,2025-08-19,Search,260920,25739,11927,5260,1076.13,2832.82,1.63,1756.69,9.864709489498697,20.435914371187692,0.2045874524714829
CAMP00210,2025-02-23,2025-03-03,Display,123156,11900,2309,914,3632.32,10115.49,1.78,6483.17,9.662541816882653,7.680672268907562,3.9740919037199127
CAMP00211,2025-12-09,2025-12-22,Email,278916,9611,3565,839,158.13,246.12,0.56,87.99000000000001,3.4458403246855687,8.72958068879409,0.18847437425506555
CAMP00212,2025-08-12,2025-08-21,Influencer,148603,6661,2061,613,3659.95,5720.19,0.56,2060.24,4.48241287188011,9.202822399039183,5.970554649265905
CAMP00213,2025-08-13,2025-08-20,Influencer,62564,4863,689,202,3025.58,6459.29,1.13,3433.71,7.772840611214117,4.153814517787374,14.978118811881188
CAMP00214,2025-05-06,2025-05-18,Display,256035,20455,6671,2171,2618.16,6893.03,1.63,4274.87,7.9891421094772195,10.613541921290638,1.2059695992630124
CAMP00215,2025-05-10,2025-05-20,Influencer,43635,4012,1538,693,4555.49,9292.51,1.04,4737.02,9.194453993353958,17.273180458624125,6.573578643578643
CAMP00216,2025-02-22,2025-02-28,Search,158972,10927,3707,1390,4164.98,4665.19,0.12,500.21000000000004,6.873537478298066,12.72078338061682,2.9963884892086328
CAMP00217,2025-06-21,2025-06-28,Influencer,42394,2236,316,185,2151.98,3421.67,0.59,1269.69,5.274331273293391,8.273703041144902,11.632324324324324
CAMP00218,2025-08-06,2025-08-18,Display,40030,1760,777,160,132.83,266.42,1.01,133.59,4.396702473145141,9.090909090909092,0.8301875000000001
CAMP00219,2025-06-09,2025-06-23,Search,151631,7236,842,241,3581.82,8859.16,1.47,5277.34,4.7721112437430335,3.330569375345495,14.862323651452282
CAMP00220,2025-07-17,2025-07-28,Search,213920,18511,3598,1544,333.86,851.31,1.55,517.4499999999999,8.653234854151085,8.340986440494842,0.21623056994818654
CAMP00221,2025-09-04,2025-09-18,Influencer,265706,26092,9035,4984,1462.46,3662.9,1.5,2200.44,9.819876103663448,19.101640349532424,0.29343097913322636
CAMP00222,2025-11-20,2025-11-30,Display,128652,1887,353,75,2515.87,2993.0,0.19,477.1300000000001,1.4667475048969312,3.97456279809221,33.54493333333333
CAMP00223,2025-07-22,2025-07-27,Influencer,184453,11477,1615,893,586.77,1309.67,1.23,722.9000000000001,6.222181260266843,7.7807789492027535,0.657077267637178
CAMP00224,2025-07-03,2025-07-16,Email,209819,11918,3632,1463,3428.43,6345.57,0.85,2917.14,5.680133829634113,12.27554958885719,2.3434244702665756
CAMP00225,2025-05-03,2025-05-10,Email,18515,811,315,161,1674.71,2724.83,0.63,1050.12,4.380232244126384,19.852034525277436,10.40192546583851
CAMP00226,2025-09-12,2025-09-21,Search,152407,13204,3489,2021,1872.14,4970.94,1.66,3098.7999999999993,8.663644058343776,15.305967888518632,0.9263433943592282
CAMP00227,2025-10-21,2025-11-01,Influencer,63724,3939,1494,427,3276.79,5625.43,0.72,2348.6400000000003,6.181344548364823,10.840314800710841,7.6739812646370025
CAMP00228,2025-10-07,2025-10-18,Email,269319,10282,4567,1987,2051.39,2800.21,0.37,748.8200000000002,3.8177774312246817,19.325034040070026,1.032405636638148
CAMP00229,2025-11-21,2025-11-28,Social,7405,370,178,98,1200.39,2870.7,1.39,1670.3099999999997,4.9966239027684,26.486486486486488,12.24887755102041
CAMP00230,2025-04-08,2025-04-16,Email,57515,2422,468,251,966.11,1227.94,0.27,261.83000000000004,4.21107537164218,10.363336085879439,3.8490438247011953
CAMP00231,2025-07-17,2025-07-31,Influencer,12341,601,205,83,3647.81,5791.86,0.59,2144.0499999999997,4.869945709423871,13.810316139767053,43.94951807228916
CAMP00232,2025-08-28,2025-09-08,Influencer,160356,2632,544,315,3777.87,7136.02,0.89,3358.1500000000005,1.641348000698446,11.96808510638298,11.993238095238095
CAMP00233,2025-05-24,2025-06-05,Email,164074,3293,1476,713,1058.93,1358.97,0.28,300.03999999999996,2.007021222131477,21.651989067719406,1.4851753155680225
CAMP00234,2025-04-07,2025-04-13,Influencer,227064,15016,6849,2805,1663.13,2618.85,0.57,955.7199999999998,6.613113483423176,18.680074587107086,0.5929162210338681
CAMP00235,2025-07-20,2025-08-02,Influencer,96796,6927,1585,353,4787.38,10930.65,1.28,6143.2699999999995,7.1562874498946245,5.096001154901112,13.56198300283286
CAMP00236,2025-05-04,2025-05-15,Social,86499,5821,2084,823,4922.72,10410.62,1.11,5487.900000000001,6.729557567139505,14.138464181412127,5.981433778857838
CAMP00237,2025-07-06,2025-07-18,Search,155013,12195,5549,2046,2968.01,7979.67,1.69,5011.66,7.867082115693523,16.77736777367774,1.4506402737047899
CAMP00238,2025-11-22,2025-12-02,Influencer,285570,27105,8222,2648,3809.03,4882.34,0.28,1073.31,9.491543229330812,9.769415237041136,1.4384554380664654
CAMP00239,2025-12-15,2025-12-25,Display,202386,17699,6870,3965,3766.44,10273.81,1.73,6507.369999999999,8.745170120462879,22.402395615571503,0.949921815889029
CAMP00240,2025-09-16,2025-09-29,Search,40927,1950,819,467,2038.25,2346.51,0.15,308.2600000000002,4.7645808390549025,23.94871794871795,4.364561027837259
CAMP00241,2025-05-28,2025-06-05,Search,11395,337,151,50,337.3,838.81,1.49,501.50999999999993,2.957437472575691,14.836795252225517,6.746
CAMP00242,2025-09-09,2025-09-24,Display,236122,8988,2751,1029,3729.45,5272.67,0.41,1543.2200000000003,3.80650680580378,11.448598130841122,3.624344023323615
CAMP00243,2025-12-12,2025-12-27,Email,142046,8934,4259,2132,765.29,2147.55,1.81,1382.2600000000002,6.289511848274502,23.863890754421313,0.3589540337711069
CAMP00244,2025-05-27,2025-06-05,Social,272294,23705,8334,4450,1523.44,1650.07,0.08,126.62999999999988,8.705663731114162,18.772410883779795,0.34234606741573037
CAMP00245,2025-05-28,2025-06-10,Influencer,82668,6047,971,236,1646.16,3556.5,1.16,1910.34,7.314801374171384,3.9027617000165367,6.975254237288136
CAMP00246,2025-12-18,2025-12-23,Email,54572,3212,1108,439,1810.55,1856.99,0.03,46.440000000000055,5.8858022429084516,13.667496886674968,4.124259681093394
CAMP00247,2025-07-18,2025-07-26,Display,178883,11478,2518,1424,2381.84,5888.1,1.47,3506.26,6.416484517813319,12.406342568391706,1.6726404494382023
CAMP00248,2025-11-04,2025-11-15,Social,89028,5122,1274,593,2557.89,2730.5,0.07,172.61000000000013,5.75324616974435,11.577508785630613,4.313473861720067
CAMP00249,2025-05-08,2025-05-23,Social,239050,23294,9866,4115,2469.27,6060.35,1.45,3591.0800000000004,9.744404936205814,17.66549326006697,0.6000656136087484
CAMP00250,2025-02-08,2025-02-21,Social,59497,4964,2429,1183,897.97,2350.03,1.62,1452.0600000000002,8.343277812326672,23.831587429492345,0.759061707523246
CAMP00251,2025-12-04,2025-12-19,Display,107300,8617,3859,1792,3279.13,9152.23,1.79,5873.099999999999,8.03075489282386,20.796100731112915,1.8298716517857143
CAMP00252,2025-12-26,2026-01-09,Email,27466,1553,357,205,3972.11,6827.4,0.72,2855.2899999999995,5.654263452996432,13.200257566001289,19.376146341463414
CAMP00253,2025-05-09,2025-05-19,Influencer,14550,580,163,92,2362.53,4925.99,1.09,2563.4599999999996,3.9862542955326457,15.862068965517242,25.67967391304348
CAMP00254,2025-09-24,2025-10-06,Social,40394,474,233,83,4207.77,10380.81,1.47,6173.039999999999,1.173441600237659,17.51054852320675,50.69602409638555
CAMP00255,2025-05-31,2025-06-13,Social,197622,2748,1289,274,2276.86,6014.25,1.64,3737.39,1.3905334426329052,9.970887918486172,8.30970802919708
CAMP00256,2025-10-25,2025-11-08,Email,145559,1851,908,302,2884.76,7401.39,1.57,4516.63,1.2716492968487005,16.315505132360887,9.552185430463577
CAMP00257,2025-04-09,2025-04-17,Social,60084,5902,1612,453,440.79,1188.2,1.7,747.4100000000001,9.822914586245922,7.675364283293799,0.9730463576158941
CAMP00258,2025-09-20,2025-09-25,Social,167003,3390,1424,359,819.54,2290.85,1.8,1471.31,2.02990365442537,10.589970501474927,2.2828412256267407
CAMP00259,2025-09-09,2025-09-21,Display,84220,1919,860,477,3859.93,8880.3,1.3,5020.369999999999,2.2785561624317263,24.85669619593538,8.0920964360587
CAMP00260,2025-05-24,2025-05-30,Search,228356,12233,1439,696,1320.97,1780.61,0.35,459.6399999999999,5.3569864597383035,5.68952832502248,1.8979454022988507
CAMP00261,2025-12-12,2025-12-27,Email,16366,872,180,38,559.5,1492.17,1.67,932.6700000000001,5.32811927166076,4.3577981651376145,14.723684210526315
CAMP00262,2025-04-22,2025-04-27,Email,254824,23647,10721,6088,2884.41,5557.03,0.93,2672.62,9.279738172228676,25.745337674969342,0.4737861366622864
CAMP00263,2025-03-01,2025-03-12,Email,125525,2085,532,298,562.52,619.5,0.1,56.98000000000002,1.661023700458076,14.292565947242206,1.8876510067114094
CAMP00264,2025-01-02,2025-01-16,Display,167935,16147,3414,1979,3451.96,7774.38,1.25,4322.42,9.61502962455712,12.25614665262897,1.7442950985346135
CAMP00265,2025-10-31,2025-11-13,Display,164401,4845,1012,538,3476.96,8535.74,1.45,5058.78,2.9470623658006945,11.10423116615067,6.462750929368029
CAMP00266,2025-09-11,2025-09-26,Influencer,68818,6696,1675,387,2319.98,4444.42,0.92,2124.44,9.730012496730508,5.779569892473118,5.994780361757106
CAMP00267,2025-05-20,2025-06-02,Display,228133,13395,2646,1188,3460.26,6966.67,1.01,3506.41,5.871574914633131,8.868980963045912,2.9126767676767678
CAMP00268,2025-02-06,2025-02-13,Email,237756,16329,1654,385,4016.93,8435.38,1.1,4418.449999999999,6.867965477211932,2.3577683875313857,10.433584415584415
CAMP00269,2025-06-09,2025-06-19,Influencer,240065,9222,1558,756,1068.61,1608.26,0.51,539.6500000000001,3.8414596046903964,8.197787898503577,1.4135052910052908
CAMP00270,2025-01-09,2025-01-20,Search,177443,11545,5230,1458,3282.71,5738.07,0.75,2455.3599999999997,6.506314703876738,12.628843655262017,2.2515157750342936
CAMP00271,2025-08-21,2025-09-04,Social,176313,13042,1698,975,3492.5,9128.6,1.61,5636.1,7.397072252187871,7.475847262689772,3.582051282051282
CAMP00272,2025-04-09,2025-04-22,Social,6676,72,19,10,1052.81,1115.79,0.06,62.98000000000002,1.078490113840623,13.88888888888889,105.28099999999999
CAMP00273,2025-05-27,2025-06-02,Influencer,111094,1453,410,179,3661.7,7740.09,1.11,4078.3900000000003,1.3079014168181902,12.31933929800413,20.456424581005585
CAMP00274,2025-10-31,2025-11-12,Search,31222,3084,1268,635,3625.78,3856.25,0.06,230.4699999999998,9.877650374735763,20.590142671854732,5.709889763779528
CAMP00275,2025-07-27,2025-08-07,Social,197375,10101,2030,1102,870.54,1221.61,0.4,351.06999999999994,5.117669411019633,10.90981090981091,0.7899637023593467
CAMP00276,2025-05-11,2025-05-19,Influencer,280520,26431,5916,2104,1655.4,2889.98,0.75,1234.58,9.422144588621133,7.960349589497182,0.7867870722433461
CAMP00277,2025-06-01,2025-06-07,Display,14431,1092,115,49,4711.65,6468.51,0.37,1756.8600000000006,7.567043170951424,4.487179487179487,96.15612244897959
CAMP00278,2025-02-23,2025-03-07,Email,138009,6012,2772,749,448.6,1209.89,1.7,761.2900000000001,4.3562376366758695,12.458416500332667,0.5989319092122831
CAMP00279,2025-04-30,2025-05-15,Search,230863,5442,2036,1209,1221.84,3348.34,1.74,2126.5,2.357242173929993,22.216097023153253,1.010620347394541
CAMP00280,2025-06-10,2025-06-19,Social,6067,594,121,69,2936.12,3834.64,0.31,898.52,9.790670842261415,11.616161616161616,42.55246376811594
CAMP00281,2025-04-26,2025-05-06,Email,83937,5254,2390,940,4846.63,13496.28,1.78,8649.650000000001,6.259456497134757,17.891130567186906,5.155989361702128
CAMP00282,2025-03-16,2025-03-31,Influencer,108556,2964,399,168,1360.01,1985.59,0.46,625.5799999999999,2.7303880025056193,5.668016194331984,8.095297619047619
CAMP00283,2025-04-23,2025-05-04,Social,191087,13633,3372,1263,4102.23,4201.8,0.02,99.57000000000062,7.134446613322727,9.264285190346952,3.248004750593824
CAMP00284,2025-04-14,2025-04-28,Email,96396,1762,573,114,1900.04,4700.09,1.47,2800.05,1.8278766753807214,6.469920544835414,16.66701754385965
CAMP00285,2025-12-06,2025-12-11,Display,188406,16602,5017,1464,1827.18,3721.0,1.04,1893.82,8.811821279577083,8.818214672930972,1.2480737704918032
CAMP00286,2025-09-11,2025-09-23,Search,221739,4016,1453,349,4980.68,9945.33,1.0,4964.65,1.8111383202774434,8.690239043824702,14.271289398280803
CAMP00287,2025-08-15,2025-08-23,Influencer,141268,4415,967,318,4104.36,4126.55,0.01,22.19000000000051,3.125265452898038,7.202718006795017,12.906792452830187
CAMP00288,2025-04-22,2025-05-05,Social,195672,3566,1437,423,1317.79,3896.81,1.96,2579.02,1.8224375485506359,11.862030286034773,3.1153427895981087
CAMP00289,2025-04-09,2025-04-14,Display,223124,4315,1131,570,1009.7,2691.0,1.67,1681.3,1.9339022247718756,13.20973348783314,1.77140350877193
CAMP00290,2025-06-02,2025-06-17,Search,215489,12314,1848,742,512.0,1502.66,1.93,990.6600000000001,5.714444820849325,6.025661848302745,0.6900269541778976
CAMP00291,2025-12-15,2025-12-21,Search,297737,21386,8472,4463,2465.24,3666.67,0.49,1201.4300000000003,7.182849293168131,20.868792668100628,0.552372843378893
CAMP00292,2025-12-04,2025-12-14,Display,112041,9071,4215,1914,1739.09,3838.78,1.21,2099.6900000000005,8.096143376085541,21.100209458714588,0.9086154649947753
CAMP00293,2025-07-13,2025-07-28,Social,206867,15009,3688,1705,1966.03,4902.27,1.49,2936.2400000000007,7.255386311011423,11.35985075621294,1.1530967741935483
CAMP00294,2025-11-06,2025-11-20,Search,226458,9672,3248,1788,2213.91,5770.94,1.61,3557.0299999999997,4.270990647272342,18.486352357320097,1.238204697986577
CAMP00295,2025-06-12,2025-06-27,Influencer,298737,17970,6741,3632,4956.11,12704.79,1.56,7748.680000000001,6.015324516213258,20.211463550361714,1.364567731277533
CAMP00296,2025-07-27,2025-08-01,Email,98220,9182,3972,894,114.08,244.66,1.14,130.57999999999998,9.348401547546324,9.736440862557178,0.1276062639821029
CAMP00297,2025-06-18,2025-06-26,Influencer,40690,1826,327,141,2187.72,2325.98,0.06,138.26000000000022,4.487589088228066,7.721796276013143,15.515744680851062
CAMP00298,2025-06-10,2025-06-22,Search,100360,3283,1076,392,418.37,1250.07,1.99,831.6999999999999,3.271223595057792,11.940298507462686,1.0672704081632653
CAMP00299,2025-03-09,2025-03-23,Email,73923,4194,1661,730,3397.78,4178.41,0.23,780.6299999999997,5.673471044194635,17.405817835002384,4.654493150684932
